id,nombre,fecha_nacimiento,email,telefono,direcciones,riesgo_acumulado,rol
eaff0ca2-9fa3-4769-a150-791c5d42e14a,Cliente_2382,1999-12-14,cliente_2382@example.com,+59-961-5571741,"[""Av. Los Pinos 253""]",14.83,regular
c5961972-c806-4f8a-8fa0-d14c426fb7bb,Cliente_2383,1998-03-22,cliente_2383@test.org,+29-380-6577223,"[""Av. Siempre Viva 234""]",59.36,regular
3f26c785-b47c-41a6-bcc6-51159033cbe9,Cliente_2384,1958-05-24,cliente_2384@test.org,+75-651-6079210,"[""Av. Siempre Viva 754""]",43.31,regular
fe27a850-bcef-4a68-a717-d4e670afeb58,Cliente_2385,1991-12-17,cliente_2385@example.com,+7-718-5374256,"[""Av. Siempre Viva 761""]",47.34,regular
fc1fa62f-a934-4e82-a45b-bad60a348852,Cliente_2386,2000-01-05,cliente_2386@mail.com,+13-174-7306345,"[""Av. Siempre Viva 625""]",42.96,regular
a55e1bb9-97fc-4b86-a6ae-8f99d175f368,Cliente_2387,1952-02-16,cliente_2387@test.org,+67-146-2139565,"[""Calle del Sol 20""]",12.91,regular
d523a67c-84ee-4b7c-b467-9ebaf03e45d1,Cliente_2388,1955-10-02,cliente_2388@test.org,+89-539-1990162,"[""Calle Falsa 808""]",64.87,regular
bc7d1203-3e84-4746-8641-97b067c6869a,Cliente_2389,1967-05-02,cliente_2389@test.org,+50-694-4974769,"[""Calle del Sol 554""]",17.84,regular
050630e9-06cf-4373-94ce-419a8b494505,Cliente_2390,1982-08-23,cliente_2390@mail.com,+20-976-2452801,"[""Calle Falsa 368""]",36.3,regular
323bb90b-4a1d-457d-a727-713d401bff5b,Cliente_2391,1956-12-26,cliente_2391@test.org,+85-222-5215436,"[""Av. Siempre Viva 264""]",94.01,regular
f0a5aa7d-0437-429c-94c2-d3f8eb135db0,Cliente_2392,1965-06-04,cliente_2392@example.com,+5-260-6662684,"[""Av. Los Pinos 144""]",85.19,regular
284bb86d-2730-4640-986e-07a3044836fd,Cliente_2393,1974-04-08,cliente_2393@example.com,+28-659-4402867,"[""Av. Los Pinos 605""]",85.99,regular
5a6f9493-45de-460d-bcd5-ad14b2b38ec6,Cliente_2394,1950-03-05,cliente_2394@example.com,+26-565-1480705,"[""Calle del Sol 729""]",49.32,regular
1c1fe617-26e8-4ac5-a379-4d47b6a18dca,Cliente_2395,1982-04-11,cliente_2395@test.org,+49-665-8000200,"[""Calle Falsa 601""]",46.54,regular
f6b58ca5-1db7-4b87-aa90-52ec7288e4a9,Cliente_2396,1997-08-10,cliente_2396@test.org,+17-379-2780002,"[""Calle del Sol 510""]",99.11,regular
47034691-43de-4703-b9c0-e61d57deed1b,Cliente_2397,1967-12-16,cliente_2397@example.com,+30-855-1529338,"[""Av. Siempre Viva 911""]",6.21,regular
ddf726fb-5b67-49f8-a201-b0b549503c49,Cliente_2398,1984-10-22,cliente_2398@mail.com,+83-455-5488958,"[""Av. Los Pinos 583""]",63.12,regular
e875ede6-7c59-46ad-ab8b-494986cce248,Cliente_2399,1985-02-12,cliente_2399@test.org,+77-634-7900628,"[""Av. Los Pinos 894""]",2.11,regular
01e2c1e2-2b1c-49e7-ad68-e7cf5dcd5b5a,Cliente_2400,2000-08-28,cliente_2400@mail.com,+28-349-6503654,"[""Av. Los Pinos 307""]",90.29,regular
1f5da124-a2d8-4f52-a0fe-f1f074610fe9,Cliente_2401,1976-09-30,cliente_2401@test.org,+37-751-6106095,"[""Av. Siempre Viva 886""]",0.31,regular
e054b594-9f1e-405c-856a-a30d6e217beb,Cliente_2402,1964-10-29,cliente_2402@mail.com,+11-295-4371796,"[""Av. Los Pinos 501""]",5.2,regular
8ddd0fc6-1369-45cd-9859-f6ee0673dc35,Cliente_2403,1988-03-23,cliente_2403@example.com,+50-687-8896593,"[""Av. Siempre Viva 302""]",41.78,regular
8917d052-47ae-4ebe-9cf3-4edda159c1fd,Cliente_2404,1952-09-20,cliente_2404@mail.com,+75-430-6856911,"[""Av. Siempre Viva 36""]",61.05,regular
f405d0d9-6b4a-47cf-b29e-0466eb7b3085,Cliente_2405,1993-09-24,cliente_2405@test.org,+12-588-7426811,"[""Av. Los Pinos 485""]",52.26,regular
904e6cb4-0d33-4e0b-96c8-10710c748429,Cliente_2406,1986-06-26,cliente_2406@test.org,+1-512-4329378,"[""Av. Siempre Viva 460""]",92.79,regular
7a88baaa-016b-4e28-811b-ff50161ecfee,Cliente_2407,1985-09-29,cliente_2407@mail.com,+16-502-5783229,"[""Calle del Sol 542""]",4.16,regular
dbfdef37-c9ee-4cbc-bfe1-cb345a27c73f,Cliente_2408,1986-05-23,cliente_2408@test.org,+18-786-2101142,"[""Calle del Sol 246""]",23.28,regular
7cc78682-a431-4200-b6e3-9703de717747,Cliente_2409,1989-09-14,cliente_2409@test.org,+78-885-3465172,"[""Calle del Sol 662""]",13.43,regular
916184a7-5dd7-453f-b66c-74d813c6080b,Cliente_2410,1993-01-02,cliente_2410@mail.com,+44-248-3275092,"[""Av. Siempre Viva 555""]",13.69,regular
63649977-02b9-47dd-99a3-96d71262e49c,Cliente_2411,1966-03-02,cliente_2411@example.com,+83-446-9810045,"[""Av. Siempre Viva 142""]",97.8,regular
285378e2-d25b-482d-a58b-0ece0943a36e,Cliente_2412,1958-12-01,cliente_2412@mail.com,+89-296-7508010,"[""Calle Falsa 139""]",31.81,regular
1f223bf3-1ff9-40d3-a5a3-d8f55a2c3fb9,Cliente_2413,1995-12-08,cliente_2413@test.org,+15-122-3517658,"[""Calle Falsa 865""]",48.77,regular
ff5457bd-13e8-4790-8f97-1c2e6a68c60e,Cliente_2414,1985-02-04,cliente_2414@example.com,+88-585-5229333,"[""Av. Siempre Viva 239""]",48.67,regular
e72d76a9-348b-46c1-8edd-9ee263894d91,Cliente_2415,1973-10-11,cliente_2415@example.com,+96-973-7929088,"[""Av. Los Pinos 306""]",83.3,regular
5b25bd2d-c392-40c8-b184-791281012e2f,Cliente_2416,1974-12-10,cliente_2416@example.com,+5-198-6422831,"[""Av. Los Pinos 723""]",77.2,regular
3579a10a-9652-486d-81a1-126860c3bd18,Cliente_2417,1993-03-04,cliente_2417@test.org,+42-474-9533293,"[""Calle del Sol 313""]",37.67,regular
1ebe06ad-922f-4e87-a08f-16b65bcd8037,Cliente_2418,1978-11-19,cliente_2418@test.org,+86-536-6988026,"[""Av. Siempre Viva 415""]",45.1,regular
c62ffd68-451c-4a36-8c38-82a419d7f9b6,Cliente_2419,1951-02-21,cliente_2419@example.com,+4-691-1092709,"[""Av. Los Pinos 192""]",65.08,regular
4a859ce1-83ee-4437-8184-29e607d7e4b0,Cliente_2420,1980-03-13,cliente_2420@example.com,+70-549-6644701,"[""Av. Siempre Viva 418""]",1.07,regular
efc411b7-d9d6-4a91-8d1c-3a2ae7adb57e,Cliente_2421,1982-04-06,cliente_2421@test.org,+78-400-7325367,"[""Calle Falsa 117""]",15.28,regular
1de6fa7b-15a9-4264-8490-b59cc1809e07,Cliente_2422,1999-01-13,cliente_2422@test.org,+92-180-6154161,"[""Calle del Sol 566""]",99.47,regular
97b20d8b-641f-4324-9cf5-80c752f44775,Cliente_2423,1967-02-03,cliente_2423@mail.com,+48-579-4773754,"[""Calle del Sol 919""]",34.91,regular
60dd6b12-54e4-4b09-aecc-abc5520216e3,Cliente_2424,1992-01-14,cliente_2424@example.com,+9-366-9790166,"[""Av. Los Pinos 547""]",95.74,regular
696c0513-742a-4f13-897e-35ff6e4eab7b,Cliente_2425,1987-09-20,cliente_2425@test.org,+30-518-4829180,"[""Av. Siempre Viva 212""]",69.51,regular
62814132-bf0e-42bf-b692-a455f426cb72,Cliente_2426,1989-05-15,cliente_2426@example.com,+91-721-8549730,"[""Calle Falsa 385""]",64.96,regular
d4b0e78a-928d-4f82-baf0-f0dbe95f3299,Cliente_2427,1992-07-24,cliente_2427@example.com,+52-286-9037726,"[""Av. Siempre Viva 680""]",80.9,regular
090b4df6-5cbd-4f16-98cd-d698bea73157,Cliente_2428,1968-12-07,cliente_2428@example.com,+62-930-9495289,"[""Av. Los Pinos 227""]",64.93,regular
9d53ccf9-1655-458f-9f17-5fb9a02963af,Cliente_2429,1988-12-15,cliente_2429@mail.com,+70-786-1120981,"[""Av. Los Pinos 654""]",87.46,regular
310c0cc6-bb34-43b0-b031-ecb4c58f61b4,Cliente_2430,1995-06-10,cliente_2430@test.org,+7-621-9520272,"[""Av. Siempre Viva 571""]",57.23,regular
258b7e67-0252-432d-904f-fdd3c0f36846,Cliente_2431,1994-09-13,cliente_2431@test.org,+12-307-7444088,"[""Av. Los Pinos 538""]",91.23,regular
31f0a224-830c-4d9f-a5ea-5e161973bf82,Cliente_2432,1980-06-26,cliente_2432@example.com,+81-608-7550105,"[""Calle del Sol 578""]",71.4,regular
6a8772d7-dddd-40c8-80ca-6c768c30dbff,Cliente_2433,1973-12-11,cliente_2433@example.com,+3-930-8059185,"[""Av. Siempre Viva 832""]",10.19,regular
f6204984-af15-44f5-a82e-30ccd32f00dc,Cliente_2434,1953-04-24,cliente_2434@test.org,+40-493-7660072,"[""Av. Siempre Viva 345""]",48.75,regular
0ac1aaeb-e62e-472f-a947-3cb220f12e2b,Cliente_2435,1976-09-27,cliente_2435@mail.com,+17-630-9104873,"[""Calle del Sol 449""]",62.61,regular
195362dc-0566-485d-be07-14f52bbff31e,Cliente_2436,1959-06-24,cliente_2436@example.com,+19-258-6742085,"[""Av. Siempre Viva 949""]",43.81,regular
19559990-fcba-42aa-9e1f-89c367a797cc,Cliente_2437,1975-06-18,cliente_2437@test.org,+6-127-7125300,"[""Av. Los Pinos 555""]",85.02,regular
895e679f-00a2-4560-b603-1a14f3674a4f,Cliente_2438,1984-05-28,cliente_2438@example.com,+56-777-5162855,"[""Av. Siempre Viva 566""]",11.13,regular
8801347f-1560-4460-b49c-7f632313d5ed,Cliente_2439,1986-07-22,cliente_2439@mail.com,+90-916-6946161,"[""Calle del Sol 800""]",9.88,regular
23da7122-d7b8-4592-b33e-26e021a307f7,Cliente_2440,1957-05-14,cliente_2440@example.com,+77-370-8187808,"[""Av. Los Pinos 428""]",84.17,regular
6c08fb5b-4247-4a02-9ccd-843ef0d84116,Cliente_2441,1956-03-15,cliente_2441@mail.com,+52-432-7158824,"[""Calle del Sol 987""]",96.65,regular
5534cca8-6b84-49b5-8f21-9f4544082e69,Cliente_2442,1960-09-13,cliente_2442@mail.com,+89-811-4910779,"[""Calle del Sol 114""]",98.62,regular
3b0497ba-abcf-4662-9fbd-f190ec994736,Cliente_2443,1996-10-06,cliente_2443@mail.com,+45-870-8378894,"[""Calle del Sol 861""]",8.79,regular
8722ce20-d549-47f4-a0e7-c43eee0cdab9,Cliente_2444,1956-12-19,cliente_2444@mail.com,+63-289-4786049,"[""Calle del Sol 924""]",72.83,regular
10f6f985-70dd-4aec-b6c2-27e7de4cc000,Cliente_2445,1964-05-24,cliente_2445@mail.com,+28-717-9061859,"[""Calle del Sol 100""]",84.06,regular
c646536f-9c82-4cb0-92c7-799dc692bf4b,Cliente_2446,1970-10-22,cliente_2446@mail.com,+65-528-7109393,"[""Av. Siempre Viva 721""]",33.06,regular
68a94ce6-0514-431e-9401-ad59d9994b10,Cliente_2447,1951-01-31,cliente_2447@mail.com,+49-651-5312677,"[""Calle del Sol 149""]",85.57,regular
371c4da5-adf2-443a-882f-32fded0f247b,Cliente_2448,1987-12-05,cliente_2448@mail.com,+38-508-1375819,"[""Av. Los Pinos 379""]",40.47,regular
151504a9-7a89-456e-b049-2d31d5a670d5,Cliente_2449,1988-03-28,cliente_2449@test.org,+7-154-2921996,"[""Calle Falsa 506""]",63.94,regular
bdd49eb6-62ee-4cfc-b89e-73ec24b9db3d,Cliente_2450,1952-08-08,cliente_2450@example.com,+47-778-8108749,"[""Av. Siempre Viva 508""]",99.0,regular
d6dec232-e240-43ad-a3af-af4c13d94f56,Cliente_2451,1981-05-19,cliente_2451@test.org,+53-707-4150649,"[""Av. Los Pinos 360""]",78.3,regular
dc1be34f-a200-4a78-ae27-47bfc7c2de33,Cliente_2452,1997-02-04,cliente_2452@example.com,+68-373-9517906,"[""Calle Falsa 624""]",68.79,regular
4efd5d03-d785-4b50-ac05-278be0355312,Cliente_2453,1957-06-02,cliente_2453@example.com,+50-466-8424703,"[""Av. Siempre Viva 203""]",5.58,regular
eacc1547-4d9c-4ce5-9ad0-abdd5bdc951e,Cliente_2454,1958-09-04,cliente_2454@example.com,+58-339-3082710,"[""Av. Siempre Viva 860""]",99.94,regular
5ec2706f-3281-4957-81bc-2f7499ca27ff,Cliente_2455,1979-12-07,cliente_2455@example.com,+56-696-5026300,"[""Calle del Sol 845""]",33.77,regular
d0fddce0-32d5-4143-b384-7eaf0ac44be0,Cliente_2456,1977-08-08,cliente_2456@mail.com,+62-743-8476262,"[""Av. Los Pinos 26""]",17.62,regular
f55d56b9-9224-478f-9ce7-f08a02f38396,Cliente_2457,1979-05-24,cliente_2457@example.com,+78-995-2562878,"[""Calle del Sol 267""]",52.12,regular
64562a32-af4d-4391-b77e-9c278bc71c16,Cliente_2458,1969-01-09,cliente_2458@mail.com,+51-824-3044131,"[""Av. Siempre Viva 905""]",48.19,regular
76653546-1a11-44bc-a5f3-824a314b251b,Cliente_2459,1960-07-10,cliente_2459@test.org,+39-369-3502358,"[""Av. Siempre Viva 965""]",73.19,regular
c58227d1-aa3c-4a4c-aad7-81be76ff3e4e,Cliente_2460,1951-10-09,cliente_2460@example.com,+45-770-9526431,"[""Av. Los Pinos 104""]",26.32,regular
e5845031-474b-4eb2-bcd0-605a3ce08c8b,Cliente_2461,1951-10-09,cliente_2461@test.org,+40-735-2017220,"[""Calle del Sol 508""]",63.53,regular
f2c6499f-fb69-47d4-a40a-e676d479ce79,Cliente_2462,1971-07-19,cliente_2462@example.com,+68-139-9887493,"[""Calle del Sol 28""]",80.71,regular
fad883b6-e8a1-4ff0-b73a-c41b5b4f23cc,Cliente_2463,1968-03-26,cliente_2463@mail.com,+53-115-1245159,"[""Av. Los Pinos 933""]",83.94,regular
e9f67d4c-16eb-421e-a29c-321c022828db,Cliente_2464,1977-07-14,cliente_2464@test.org,+43-482-9817984,"[""Calle Falsa 850""]",20.05,regular
de88a88b-d4a3-4785-b995-a3db0cab1f2d,Cliente_2465,1964-09-15,cliente_2465@mail.com,+58-177-1598840,"[""Av. Siempre Viva 604""]",21.42,regular
efbb93df-509e-4792-a7a1-f2fa542915ec,Cliente_2466,1979-05-14,cliente_2466@example.com,+70-707-7554652,"[""Calle Falsa 60""]",83.64,regular
e48a4025-6d35-46df-85e1-f7e2920cbcdb,Cliente_2467,1979-06-25,cliente_2467@mail.com,+81-209-6624758,"[""Calle del Sol 565""]",18.71,regular
9f4003dc-540c-450c-9959-7b5d711d221d,Cliente_2468,1997-02-14,cliente_2468@example.com,+99-157-4937968,"[""Av. Siempre Viva 661""]",78.47,regular
56a844e9-ca52-4fc8-8f3e-736e38cf8732,Cliente_2469,1951-11-07,cliente_2469@test.org,+76-406-9713493,"[""Calle Falsa 691""]",87.55,regular
a6cb2209-df3f-47c1-a510-9efcbf195f63,Cliente_2470,1969-05-28,cliente_2470@test.org,+26-991-1384615,"[""Calle Falsa 704""]",16.55,regular
2cb58e07-ac32-4a61-8ed0-f45f2c7b24fa,Cliente_2471,1989-01-15,cliente_2471@example.com,+17-370-2696534,"[""Av. Siempre Viva 866""]",23.04,regular
0ef370d7-5883-406d-b59b-471a20e05e44,Cliente_2472,1995-10-02,cliente_2472@test.org,+72-603-9209053,"[""Av. Los Pinos 104""]",29.98,regular
aa1f89b4-522a-496f-835c-ec622a6098a1,Cliente_2473,1972-01-20,cliente_2473@example.com,+96-210-7047949,"[""Calle del Sol 358""]",59.73,regular
9410e768-cbc7-468c-9b4a-9d0651ad40e6,Cliente_2474,1961-01-25,cliente_2474@example.com,+19-820-6486267,"[""Av. Los Pinos 417""]",96.49,regular
6389e664-4c34-4b54-90b5-2a7d3437b830,Cliente_2475,1951-07-03,cliente_2475@mail.com,+52-601-2858750,"[""Av. Siempre Viva 722""]",65.02,regular
81262e37-65f3-4bc3-883c-aa5ee5b2ae55,Cliente_2476,1955-03-04,cliente_2476@example.com,+26-122-1429953,"[""Av. Siempre Viva 845""]",17.18,regular
b505a228-f39a-430d-b6ec-848118c84c27,Cliente_2477,1996-02-08,cliente_2477@mail.com,+10-755-8047601,"[""Calle Falsa 30""]",78.66,regular
ee3a88bd-799a-43ac-8ec2-8251427b6c9a,Cliente_2478,1983-09-13,cliente_2478@test.org,+36-248-5316190,"[""Av. Siempre Viva 238""]",79.02,regular
0cd6ebc0-b2a6-46ca-93a0-afafb8e3144a,Cliente_2479,1975-07-24,cliente_2479@example.com,+56-707-6772360,"[""Calle del Sol 183""]",72.29,regular
17390fcd-4590-4f5b-a5e6-09281bb4d85b,Cliente_2480,1982-04-20,cliente_2480@example.com,+10-817-7881302,"[""Calle Falsa 578""]",46.28,regular
3668d454-7d2a-4545-8b84-57ea107dccaa,Cliente_2481,1960-12-09,cliente_2481@example.com,+87-343-2918033,"[""Av. Los Pinos 6""]",37.42,regular
b059b846-60c4-4410-9be4-97def6257259,Cliente_2482,1998-02-08,cliente_2482@test.org,+14-659-4824410,"[""Av. Los Pinos 668""]",71.75,regular
580f9346-0d9e-41d1-91a8-f33005467648,Cliente_2483,1989-11-09,cliente_2483@test.org,+52-666-1619740,"[""Av. Siempre Viva 309""]",92.06,regular
6683f3ef-9ec0-4bad-a73f-2b3f06e57830,Cliente_2484,1993-05-29,cliente_2484@test.org,+89-668-1604407,"[""Av. Los Pinos 196""]",38.21,regular
ab677ccf-f943-4863-a984-238dbea6db47,Cliente_2485,1980-08-30,cliente_2485@test.org,+16-617-2572974,"[""Av. Siempre Viva 507""]",27.13,regular
94a87105-4088-442b-9511-8e11a5a09dae,Cliente_2486,1976-01-06,cliente_2486@example.com,+4-856-6743855,"[""Calle del Sol 31""]",65.3,regular
41a03412-bb80-4fb1-a641-032e8a5711eb,Cliente_2487,1953-12-24,cliente_2487@example.com,+12-109-7617949,"[""Av. Los Pinos 363""]",96.41,regular
4fb8491d-6e9a-4d39-94d3-8ce2b73af64b,Cliente_2488,1980-01-16,cliente_2488@mail.com,+81-958-9341778,"[""Calle Falsa 415""]",29.17,regular
13af1882-f265-4534-a25e-5f7473efc0a1,Cliente_2489,1978-04-07,cliente_2489@example.com,+5-951-6964003,"[""Calle del Sol 673""]",36.4,regular
8933e2cf-d86f-42fd-bb72-08a52e9c548b,Cliente_2490,1979-05-01,cliente_2490@example.com,+85-934-8655237,"[""Av. Siempre Viva 365""]",4.3,regular
3ef31b0a-afcb-4b83-9998-406d78f87ac5,Cliente_2491,1980-08-03,cliente_2491@test.org,+10-914-9621485,"[""Av. Los Pinos 966""]",39.2,regular
8aba46c0-5adc-4fc4-9233-67435bd11db9,Cliente_2492,1986-01-18,cliente_2492@mail.com,+94-874-4923146,"[""Av. Los Pinos 83""]",76.77,regular
f10e95d8-5b4e-4990-8ed5-945597872c39,Cliente_2493,1998-01-02,cliente_2493@example.com,+33-866-7947563,"[""Av. Los Pinos 719""]",64.2,regular
e9c562de-846d-4f8b-a38d-d965d01c932b,Cliente_2494,1960-02-11,cliente_2494@test.org,+31-353-1632065,"[""Av. Los Pinos 776""]",40.43,regular
f51f3331-d6ef-479b-9e63-27ed4f2fbfc3,Cliente_2495,1999-02-16,cliente_2495@mail.com,+96-975-9300498,"[""Calle del Sol 865""]",71.07,regular
00b67e27-d1be-4149-97c7-71eb43b1661f,Cliente_2496,1983-12-08,cliente_2496@test.org,+5-350-3285928,"[""Av. Siempre Viva 337""]",0.74,regular
fbfd3de4-0b88-42be-8978-ce9c7e6b59f8,Cliente_2497,1997-06-12,cliente_2497@test.org,+15-457-9321474,"[""Calle del Sol 755""]",34.79,regular
f4c66d23-ae91-4261-9f0a-c7149cc525c4,Cliente_2498,1966-01-21,cliente_2498@mail.com,+85-648-5421756,"[""Av. Los Pinos 782""]",31.34,regular
7f35abaa-59a7-4d77-88d2-1624d2dd77cd,Cliente_2499,1980-08-19,cliente_2499@example.com,+91-995-5810405,"[""Calle Falsa 507""]",12.74,regular
93900911-c7ff-4116-b5f5-44b8820450d9,Cliente_2500,1961-05-24,cliente_2500@test.org,+96-302-4735784,"[""Calle Falsa 220""]",16.12,regular
4a596fa0-bc48-41fc-b37d-4cc601ffa1a7,Cliente_2501,1969-04-20,cliente_2501@example.com,+70-942-9579795,"[""Av. Siempre Viva 359""]",84.84,regular
33b137d0-a2e9-4eb7-8b06-ef6be5e7c7b0,Cliente_2502,1966-09-02,cliente_2502@test.org,+10-661-9100106,"[""Calle del Sol 249""]",77.9,regular
1ed28d69-fb07-4cb8-a6bf-25d2e467852f,Cliente_2503,1967-01-14,cliente_2503@mail.com,+22-206-2014289,"[""Av. Siempre Viva 983""]",58.37,regular
97b2f382-b105-4fab-9e3f-a3cc6073727e,Cliente_2504,1983-12-17,cliente_2504@test.org,+15-145-6778538,"[""Calle del Sol 812""]",61.21,regular
2dabf99d-72e0-45dd-a3e8-147760f5e817,Cliente_2505,1978-10-28,cliente_2505@mail.com,+11-759-2516950,"[""Av. Los Pinos 161""]",78.74,regular
e33d5c88-5c28-4fe4-bfee-a67310b021e4,Cliente_2506,1951-07-21,cliente_2506@mail.com,+58-472-1796890,"[""Av. Los Pinos 581""]",30.77,regular
7a04f5bc-f668-4266-8f50-a583958b9cc3,Cliente_2507,1982-11-03,cliente_2507@example.com,+97-477-2940328,"[""Av. Siempre Viva 153""]",48.94,regular
63d56dd4-5c16-40e0-857a-5ea814f0697d,Cliente_2508,1980-07-13,cliente_2508@example.com,+75-420-2327078,"[""Av. Los Pinos 940""]",91.47,regular
36e5f319-b58a-4147-84ce-b8cee818f072,Cliente_2509,1958-07-13,cliente_2509@test.org,+28-134-4000215,"[""Av. Los Pinos 285""]",72.4,regular
e774df34-84a5-4ef9-b769-a1de31e08107,Cliente_2510,1970-07-23,cliente_2510@mail.com,+73-281-9677274,"[""Calle Falsa 10""]",88.05,regular
4b79658a-5a63-4a05-8ba5-dea3a3a82427,Cliente_2511,1962-03-26,cliente_2511@test.org,+5-368-2878370,"[""Av. Siempre Viva 820""]",50.74,regular
c274a6ec-35fd-4365-b85e-6126db5bc7be,Cliente_2512,1974-03-04,cliente_2512@mail.com,+3-158-3180323,"[""Calle Falsa 718""]",6.12,regular
f3558752-47f7-4e7b-aa89-603b429867c2,Cliente_2513,1963-12-04,cliente_2513@test.org,+24-932-2242381,"[""Calle del Sol 675""]",18.62,regular
f3898c04-95ee-4def-a013-6552d68f4471,Cliente_2514,1972-01-22,cliente_2514@example.com,+37-572-4256762,"[""Av. Los Pinos 110""]",74.65,regular
92a067a4-0ba1-47be-ba5a-e6c789992ce7,Cliente_2515,1999-10-21,cliente_2515@mail.com,+43-401-6821198,"[""Av. Siempre Viva 215""]",95.52,regular
facc16aa-44fa-4e82-ba91-1a00d72c3c39,Cliente_2516,1985-11-21,cliente_2516@example.com,+32-881-6045080,"[""Calle Falsa 676""]",89.97,regular
76610143-c918-4d9a-a8a2-6eed6c877db8,Cliente_2517,1983-12-09,cliente_2517@mail.com,+2-318-1649572,"[""Av. Siempre Viva 382""]",51.81,regular
bcaae313-8275-4344-b398-3c699d20ebd4,Cliente_2518,1957-01-07,cliente_2518@test.org,+71-327-1908619,"[""Av. Los Pinos 417""]",36.38,regular
02a6f8e3-d712-4a8b-9dae-df0e0e3365c0,Cliente_2519,1977-12-20,cliente_2519@test.org,+78-899-1545135,"[""Av. Los Pinos 459""]",24.62,regular
a39fbb9e-8f41-4fa6-bc21-508071dc30f6,Cliente_2520,1961-03-31,cliente_2520@mail.com,+11-669-3615117,"[""Av. Los Pinos 386""]",34.5,regular
f9262ade-a728-4c91-a66a-b1e2e6682980,Cliente_2521,1961-08-20,cliente_2521@mail.com,+64-509-3039958,"[""Av. Los Pinos 107""]",30.58,regular
cd6ae4d3-7316-426c-abbd-84a66190d973,Cliente_2522,1981-07-05,cliente_2522@example.com,+18-714-8124235,"[""Av. Los Pinos 156""]",39.3,regular
06f0197f-1617-4b54-99fe-7fffe90b48e8,Cliente_2523,1976-09-27,cliente_2523@example.com,+85-563-6791691,"[""Av. Siempre Viva 222""]",39.87,regular
03b54595-6961-4869-8155-5cf291b03a16,Cliente_2524,1951-09-15,cliente_2524@test.org,+11-954-3197170,"[""Calle Falsa 258""]",25.41,regular
a9ddb35f-acfd-4462-996d-01bcc39a39e3,Cliente_2525,1991-12-22,cliente_2525@mail.com,+3-432-1730734,"[""Av. Siempre Viva 944""]",66.32,regular
7ec2a65c-ed96-4e3b-bef2-ac5f77be0b30,Cliente_2526,1980-01-31,cliente_2526@test.org,+80-547-3040187,"[""Av. Siempre Viva 731""]",97.24,regular
9cfbf636-c691-4b94-9a69-4d57df36cdc3,Cliente_2527,1986-05-16,cliente_2527@test.org,+62-691-3208866,"[""Av. Los Pinos 441""]",53.94,regular
38317f73-75c7-47a6-8eb4-b4c2e5a710d5,Cliente_2528,1962-10-01,cliente_2528@example.com,+23-121-8557356,"[""Calle del Sol 57""]",49.81,regular
16db151e-ebfb-4c24-a3f1-edf2d0486eb5,Cliente_2529,1984-07-11,cliente_2529@mail.com,+41-626-4607469,"[""Calle del Sol 357""]",76.07,regular
7c6a6ea2-9e36-496d-8918-3455d7373a96,Cliente_2530,1989-05-19,cliente_2530@test.org,+98-702-1859665,"[""Calle Falsa 466""]",32.4,regular
8284e454-69c4-422c-8cee-1393e79a69f1,Cliente_2531,1991-07-05,cliente_2531@test.org,+90-160-6828864,"[""Av. Los Pinos 926""]",42.42,regular
9c2ac4aa-d06c-4296-a298-ffbaa13e66ac,Cliente_2532,1989-03-19,cliente_2532@test.org,+12-174-7613836,"[""Av. Los Pinos 119""]",27.92,regular
087ff087-deea-4fc2-b9bf-ab18fc066931,Cliente_2533,1974-06-28,cliente_2533@mail.com,+7-727-1255063,"[""Av. Los Pinos 415""]",11.23,regular
fdf6c997-5ad8-400a-99be-7f676d4f3665,Cliente_2534,1992-05-19,cliente_2534@mail.com,+18-527-1211212,"[""Av. Siempre Viva 906""]",33.52,regular
d34234e4-ce1e-4a64-b98a-2104380148d4,Cliente_2535,1992-07-02,cliente_2535@example.com,+65-118-5355725,"[""Calle Falsa 869""]",82.53,regular
3214b0c8-ee5b-4461-9724-e77c1ef63b07,Cliente_2536,1986-06-21,cliente_2536@example.com,+21-598-8042954,"[""Av. Los Pinos 502""]",62.7,regular
5d5753be-f002-4760-b1f9-6726d4681e05,Cliente_2537,2000-06-10,cliente_2537@example.com,+74-715-3074402,"[""Av. Siempre Viva 960""]",81.42,regular
7928c895-3b98-47da-8d4a-8f8a78f02720,Cliente_2538,1992-07-29,cliente_2538@test.org,+27-410-3083060,"[""Av. Los Pinos 382""]",39.98,regular
cf0d461b-ffc5-4a09-a53a-656134445966,Cliente_2539,1983-05-05,cliente_2539@test.org,+69-350-9786022,"[""Av. Siempre Viva 713""]",64.81,regular
8580d27e-eb4b-426a-a495-d7d0666ca0fa,Cliente_2540,1974-04-14,cliente_2540@example.com,+48-740-6749652,"[""Calle del Sol 626""]",26.4,regular
ad955c0a-ed47-4a08-9045-a304f06d0ccb,Cliente_2541,1984-02-10,cliente_2541@example.com,+59-612-5521493,"[""Av. Los Pinos 432""]",93.87,regular
f4a98375-2fdd-4ca7-a811-fdde3e16e9c7,Cliente_2542,1986-02-09,cliente_2542@test.org,+4-569-4743180,"[""Calle Falsa 173""]",55.13,regular
19645110-149e-40b5-b7a4-3ad09ab12b4e,Cliente_2543,1965-11-04,cliente_2543@mail.com,+31-535-6369032,"[""Av. Siempre Viva 180""]",83.83,regular
